inning,over,batsman,bowler,batsman_run,is_wicket,dismissal_kind,fielder
1,1,K Nair,M Morkel,0,0,,
1,1,K Nair,M Morkel,0,0,,
1,0,A Rahane,R Vinay Kumar,2,0,,
1,2,K Nair,R Vinay Kumar,0,1,bowled,
1,2,S Samson,R Vinay Kumar,0,0,,
1,2,S Samson,R Vinay Kumar,0,0,,
1,2,S Samson,R Vinay Kumar,0,0,,
1,2,S Samson,R Vinay Kumar,1,0,,
1,2,A Rahane,R Vinay Kumar,1,0,,
1,3,A Rahane,M Morkel,0,0,,
1,3,A Rahane,M Morkel,4,0,,
1,3,A Rahane,M Morkel,0,0,,
1,1,A Rahane,M Morkel,0,0,,
1,1,A Rahane,M Morkel,0,0,,
1,1,A Rahane,M Morkel,0,0,,
1,1,A Rahane,M Morkel,0,0,,
1,10,SR Watson,Shakib Al Hasan,0,0,,
1,10,SR Watson,Shakib Al Hasan,1,0,,
1,10,A Rahane,Shakib Al Hasan,4,0,,
1,11,SR Watson,PP Chawla,0,0,,
1,11,SR Watson,PP Chawla,0,0,,
1,11,SR Watson,PP Chawla,0,0,,
1,11,SR Watson,PP Chawla,1,0,,
1,11,A Rahane,PP Chawla,1,0,,
1,11,SR Watson,PP Chawla,2,0,,
1,12,A Rahane,Shakib Al Hasan,1,0,,
1,12,SR Watson,Shakib Al Hasan,0,0,,
1,12,SR Watson,Shakib Al Hasan,1,0,,
1,12,A Rahane,Shakib Al Hasan,1,0,,
1,12,SR Watson,Shakib Al Hasan,1,0,,
1,12,A Rahane,Shakib Al Hasan,1,0,,
1,13,A Rahane,PP Chawla,2,0,,
1,13,A Rahane,PP Chawla,1,0,,
1,13,SR Watson,PP Chawla,4,0,,
1,13,SR Watson,PP Chawla,2,0,,
1,13,SR Watson,PP Chawla,4,0,,
1,13,SR Watson,PP Chawla,4,0,,
1,14,A Rahane,S Narine,1,0,,
1,14,SR Watson,S Narine,0,0,,
1,14,SR Watson,S Narine,1,0,,
1,14,A Rahane,S Narine,1,0,,
1,14,SR Watson,S Narine,0,0,,
1,14,SR Watson,S Narine,4,0,,
1,15,A Rahane,R Vinay Kumar,2,0,,
1,15,A Rahane,R Vinay Kumar,0,0,,
1,15,A Rahane,R Vinay Kumar,6,0,,
1,15,A Rahane,R Vinay Kumar,2,0,,
1,15,A Rahane,R Vinay Kumar,1,0,,
1,15,SR Watson,R Vinay Kumar,1,1,run out,"M Pandey,MS Bisla"
1,16,A Rahane,S Narine,4,0,,
1,16,A Rahane,S Narine,0,0,,
1,16,A Rahane,S Narine,2,0,,
1,16,A Rahane,S Narine,0,0,,
1,16,A Rahane,S Narine,2,0,,
1,16,A Rahane,S Narine,1,0,,
1,17,A Rahane,M Morkel,1,0,,
1,17,STR Binny,M Morkel,0,1,caught,MS Bisla
1,17,SPD Smith,M Morkel,2,0,,
1,17,SPD Smith,M Morkel,1,0,,
1,17,A Rahane,M Morkel,1,0,,
1,17,SPD Smith,M Morkel,1,0,,
1,18,SPD Smith,S Narine,2,0,,
1,18,SPD Smith,S Narine,4,0,,
1,18,SPD Smith,S Narine,2,0,,
1,18,SPD Smith,S Narine,0,0,,
1,18,SPD Smith,S Narine,1,0,,
1,18,A Rahane,S Narine,1,0,,
1,19,A Rahane,R Vinay Kumar,1,0,,
1,19,SPD Smith,R Vinay Kumar,1,0,,
1,19,A Rahane,R Vinay Kumar,0,1,caught,S Yadav
1,19,SPD Smith,R Vinay Kumar,4,0,,
1,19,SPD Smith,R Vinay Kumar,1,0,,
1,19,JP Faulkner,R Vinay Kumar,2,0,,
2,0,G Gambhir,STR Binny,1,0,,
2,0,MS Bisla,STR Binny,1,0,,
2,0,G Gambhir,STR Binny,1,0,,
2,0,MS Bisla,STR Binny,1,0,,
2,0,G Gambhir,STR Binny,3,0,,
2,0,MS Bisla,STR Binny,0,0,,
2,1,G Gambhir,K Richardson,0,0,,
2,1,G Gambhir,K Richardson,4,0,,
2,1,G Gambhir,K Richardson,1,0,,
2,1,MS Bisla,K Richardson,0,0,,
2,1,MS Bisla,K Richardson,0,0,,
2,1,MS Bisla,K Richardson,0,0,,
2,2,G Gambhir,JP Faulkner,0,0,,
2,2,MS Bisla,JP Faulkner,1,0,,
2,2,G Gambhir,JP Faulkner,0,0,,
2,2,G Gambhir,JP Faulkner,0,0,,
2,2,G Gambhir,JP Faulkner,4,0,,
2,2,G Gambhir,JP Faulkner,0,0,,
2,2,G Gambhir,JP Faulkner,0,0,,
2,3,G Gambhir,K Richardson,0,0,,
2,3,G Gambhir,K Richardson,1,0,,
1,3,A Rahane,M Morkel,4,0,,
1,3,A Rahane,M Morkel,0,0,,
1,3,A Rahane,M Morkel,0,0,,
1,4,S Samson,S Narine,0,0,,
1,4,S Samson,S Narine,0,0,,
1,4,S Samson,S Narine,1,0,,
1,4,A Rahane,S Narine,0,0,,
1,4,A Rahane,S Narine,1,0,,
1,4,S Samson,S Narine,0,0,,
1,5,A Rahane,M Morkel,1,0,,
1,5,S Samson,M Morkel,4,0,,
1,5,S Samson,M Morkel,0,0,,
1,5,S Samson,M Morkel,4,0,,
1,5,S Samson,M Morkel,0,0,,
1,5,S Samson,M Morkel,4,0,,
1,5,S Samson,M Morkel,4,0,,
1,6,A Rahane,Shakib Al Hasan,0,0,,
1,6,A Rahane,Shakib Al Hasan,1,0,,
1,6,S Samson,Shakib Al Hasan,1,0,,
1,6,A Rahane,Shakib Al Hasan,0,0,,
1,6,A Rahane,Shakib Al Hasan,0,0,,
1,6,A Rahane,Shakib Al Hasan,2,0,,
1,7,S Samson,JH Kallis,0,0,,
1,7,S Samson,JH Kallis,1,0,,
1,7,A Rahane,JH Kallis,0,0,,
1,7,A Rahane,JH Kallis,2,0,,
1,7,A Rahane,JH Kallis,1,0,,
1,7,S Samson,JH Kallis,0,0,,
1,8,A Rahane,Shakib Al Hasan,1,0,,
1,8,S Samson,Shakib Al Hasan,0,0,,
1,8,S Samson,Shakib Al Hasan,0,1,bowled,
1,8,SR Watson,Shakib Al Hasan,1,0,,
1,8,A Rahane,Shakib Al Hasan,1,0,,
1,8,SR Watson,Shakib Al Hasan,1,0,,
1,9,SR Watson,PP Chawla,1,0,,
1,9,A Rahane,PP Chawla,4,0,,
1,9,A Rahane,PP Chawla,0,0,,
1,9,A Rahane,PP Chawla,0,0,,
1,9,A Rahane,PP Chawla,0,0,,
1,9,A Rahane,PP Chawla,1,0,,
1,10,A Rahane,Shakib Al Hasan,1,0,,
1,10,SR Watson,Shakib Al Hasan,0,0,,
1,10,SR Watson,Shakib Al Hasan,4,0,,
2,10,G Gambhir,PV Tambe,1,0,,
2,10,M Pandey,PV Tambe,0,0,,
2,10,M Pandey,PV Tambe,1,0,,
2,10,G Gambhir,PV Tambe,2,0,,
2,10,G Gambhir,PV Tambe,1,0,,
2,11,G Gambhir,R Bhatia,1,0,,
2,11,M Pandey,R Bhatia,1,0,,
2,11,G Gambhir,R Bhatia,2,0,,
2,11,G Gambhir,R Bhatia,1,0,,
2,11,M Pandey,R Bhatia,2,0,,
2,11,M Pandey,R Bhatia,1,0,,
2,12,M Pandey,PV Tambe,1,0,,
2,12,G Gambhir,PV Tambe,0,0,,
2,12,G Gambhir,PV Tambe,0,0,,
2,12,M Pandey,PV Tambe,6,0,,
2,12,M Pandey,PV Tambe,4,0,,
2,12,M Pandey,PV Tambe,0,1,lbw,
2,13,G Gambhir,R Bhatia,1,0,,
2,13,S Yadav,R Bhatia,0,0,,
2,13,S Yadav,R Bhatia,0,0,,
2,13,S Yadav,R Bhatia,1,0,,
2,13,G Gambhir,R Bhatia,0,1,caught,Iqbal Abdulla
2,13,Shakib Al Hasan,R Bhatia,2,0,,
2,13,Shakib Al Hasan,R Bhatia,2,0,,
2,14,S Yadav,Iqbal Abdulla,2,0,,
2,14,S Yadav,Iqbal Abdulla,4,0,,
2,14,S Yadav,Iqbal Abdulla,1,0,,
2,14,Shakib Al Hasan,Iqbal Abdulla,0,0,,
2,14,Shakib Al Hasan,Iqbal Abdulla,1,0,,
2,14,S Yadav,Iqbal Abdulla,0,0,,
2,15,S Yadav,PV Tambe,2,0,,
2,15,S Yadav,PV Tambe,0,0,,
2,15,S Yadav,PV Tambe,4,0,,
2,15,S Yadav,PV Tambe,1,0,,
2,15,Shakib Al Hasan,PV Tambe,1,0,,
2,15,S Yadav,PV Tambe,2,0,,
2,16,Shakib Al Hasan,SR Watson,1,0,,
2,16,S Yadav,SR Watson,0,0,,
2,16,S Yadav,SR Watson,1,0,,
2,16,Shakib Al Hasan,SR Watson,1,0,,
2,16,S Yadav,SR Watson,6,0,,
2,16,S Yadav,SR Watson,4,0,,
2,16,S Yadav,SR Watson,1,0,,
2,17,S Yadav,K Richardson,1,0,,
2,17,Shakib Al Hasan,K Richardson,4,0,,
2,17,Shakib Al Hasan,K Richardson,4,0,,
2,17,Shakib Al Hasan,K Richardson,0,0,,
2,17,Shakib Al Hasan,K Richardson,1,0,,
2,17,S Yadav,K Richardson,1,0,,
2,18,S Yadav,JP Faulkner,0,1,caught,SPD Smith
2,18,Shakib Al Hasan,JP Faulkner,2,0,,
2,18,Shakib Al Hasan,JP Faulkner,0,0,,
2,18,Shakib Al Hasan,JP Faulkner,1,0,,
2,18,R Uthappa,JP Faulkner,0,1,bowled,
2,18,R Vinay Kumar,JP Faulkner,0,1,bowled,
2,18,PP Chawla,JP Faulkner,0,0,,
2,19,Shakib Al Hasan,K Richardson,4,0,,
2,19,Shakib Al Hasan,K Richardson,1,1,run out,"SPD Smith,S Samson"
2,19,S Narine,K Richardson,0,0,,
2,19,S Narine,K Richardson,1,0,,
2,19,Shakib Al Hasan,K Richardson,0,0,,
2,19,Shakib Al Hasan,K Richardson,2,0,,
2,19,Shakib Al Hasan,K Richardson,2,0,,
2,7,JH Kallis,SR Watson,1,0,,
2,7,G Gambhir,SR Watson,0,0,,
2,7,G Gambhir,SR Watson,1,0,,
2,7,JH Kallis,SR Watson,4,0,,
2,8,G Gambhir,PV Tambe,1,0,,
2,8,JH Kallis,PV Tambe,0,0,,
2,8,JH Kallis,PV Tambe,1,0,,
2,8,G Gambhir,PV Tambe,1,0,,
2,8,JH Kallis,PV Tambe,0,1,caught,SPD Smith
2,8,G Gambhir,PV Tambe,1,0,,
2,9,G Gambhir,R Bhatia,1,0,,
2,9,M Pandey,R Bhatia,1,0,,
2,9,G Gambhir,R Bhatia,4,0,,
2,9,G Gambhir,R Bhatia,1,0,,
2,9,M Pandey,R Bhatia,0,0,,
2,3,MS Bisla,K Richardson,0,0,,
2,3,MS Bisla,K Richardson,0,1,caught,K Nair
2,3,JH Kallis,K Richardson,0,0,,
2,3,JH Kallis,K Richardson,0,0,,
2,4,G Gambhir,Iqbal Abdulla,1,0,,
2,4,JH Kallis,Iqbal Abdulla,1,0,,
2,4,G Gambhir,Iqbal Abdulla,2,0,,
2,4,G Gambhir,Iqbal Abdulla,4,0,,
2,4,G Gambhir,Iqbal Abdulla,1,0,,
2,4,JH Kallis,Iqbal Abdulla,0,0,,
2,5,G Gambhir,SR Watson,0,0,,
2,5,G Gambhir,SR Watson,1,0,,
2,5,JH Kallis,SR Watson,0,0,,
2,5,JH Kallis,SR Watson,1,0,,
2,5,G Gambhir,SR Watson,0,0,,
2,5,G Gambhir,SR Watson,0,0,,
2,5,G Gambhir,SR Watson,0,0,,
2,6,JH Kallis,R Bhatia,0,0,,
2,6,JH Kallis,R Bhatia,2,0,,
2,6,JH Kallis,R Bhatia,0,0,,
2,6,JH Kallis,R Bhatia,1,0,,
2,6,G Gambhir,R Bhatia,2,0,,
2,6,G Gambhir,R Bhatia,0,0,,
2,7,JH Kallis,SR Watson,0,0,,
2,7,JH Kallis,SR Watson,2,0,,
2,10,G Gambhir,PV Tambe,0,0,,
2,9,M Pandey,R Bhatia,2,0,,
2,10,G Gambhir,PV Tambe,0,0,,
1,19,NV Ojha,SL Malinga,4,0,,
1,19,IK Pathan,SL Malinga,1,0,,
2,0,R Sharma,DW Steyn,0,0,,
2,0,R Sharma,DW Steyn,0,0,,
2,0,R Sharma,DW Steyn,1,0,,
2,0,BR Dunk,DW Steyn,4,0,,
2,1,R Sharma,B Kumar,0,0,,
2,1,R Sharma,B Kumar,0,1,bowled,
2,1,CJ Anderson,B Kumar,0,0,,
2,1,CJ Anderson,B Kumar,0,0,,
2,1,CJ Anderson,B Kumar,0,0,,
2,1,CJ Anderson,B Kumar,0,0,,
1,19,NV Ojha,SL Malinga,4,0,,
2,0,BR Dunk,DW Steyn,0,0,,
2,0,BR Dunk,DW Steyn,1,0,,
1,9,D Warner,K Pollard,2,0,,
1,9,D Warner,K Pollard,1,0,,
1,10,D Warner,Harbhajan Singh,0,0,,
1,10,D Warner,Harbhajan Singh,1,0,,
1,10,KL Rahul,Harbhajan Singh,1,0,,
1,10,D Warner,Harbhajan Singh,0,0,,
1,10,D Warner,Harbhajan Singh,2,0,,
1,10,D Warner,Harbhajan Singh,1,0,,
1,11,D Warner,K Pollard,2,0,,
1,11,D Warner,K Pollard,1,0,,
1,11,KL Rahul,K Pollard,1,0,,
1,11,D Warner,K Pollard,1,0,,
1,11,KL Rahul,K Pollard,1,0,,
1,11,D Warner,K Pollard,1,0,,
1,12,D Warner,Harbhajan Singh,1,0,,
1,12,KL Rahul,Harbhajan Singh,2,0,,
1,12,KL Rahul,Harbhajan Singh,1,0,,
1,12,D Warner,Harbhajan Singh,0,0,,
1,12,D Warner,Harbhajan Singh,1,0,,
1,12,KL Rahul,Harbhajan Singh,0,0,,
1,13,KL Rahul,K Pollard,0,0,,
1,13,KL Rahul,K Pollard,4,0,,
1,13,KL Rahul,K Pollard,1,0,,
1,13,D Warner,K Pollard,0,0,,
1,13,D Warner,K Pollard,4,0,,
1,13,D Warner,K Pollard,1,0,,
1,14,D Warner,PP Ojha,0,0,,
1,14,D Warner,PP Ojha,1,0,,
1,14,KL Rahul,PP Ojha,1,0,,
1,14,D Warner,PP Ojha,2,0,,
1,14,D Warner,PP Ojha,6,0,,
1,14,D Warner,PP Ojha,1,0,,
1,14,KL Rahul,PP Ojha,2,0,,
1,15,D Warner,K Pollard,0,0,,
1,15,D Warner,K Pollard,1,0,,
1,15,KL Rahul,K Pollard,1,0,,
1,15,D Warner,K Pollard,6,0,,
1,15,D Warner,K Pollard,1,0,,
1,15,KL Rahul,K Pollard,2,0,,
1,15,KL Rahul,K Pollard,1,0,,
1,16,KL Rahul,SL Malinga,1,0,,
1,16,D Warner,SL Malinga,2,0,,
1,16,D Warner,SL Malinga,2,0,,
1,16,D Warner,SL Malinga,2,0,,
1,16,D Warner,SL Malinga,0,0,,
1,16,D Warner,SL Malinga,0,0,,
1,17,KL Rahul,Z Khan,1,0,,
1,17,D Warner,Z Khan,1,0,,
1,17,KL Rahul,Z Khan,1,0,,
1,17,D Warner,Z Khan,1,0,,
1,17,KL Rahul,Z Khan,1,0,,
1,17,D Warner,Z Khan,1,0,,
1,18,D Warner,CJ Anderson,6,0,,
1,18,D Warner,CJ Anderson,0,1,caught,CM Gautam
1,18,DJG Sammy,CJ Anderson,6,0,,
1,18,DJG Sammy,CJ Anderson,0,0,,
1,18,DJG Sammy,CJ Anderson,0,0,,
1,18,DJG Sammy,CJ Anderson,0,0,,
1,18,DJG Sammy,CJ Anderson,4,0,,
1,18,DJG Sammy,CJ Anderson,0,1,caught,K Pollard
1,19,NV Ojha,SL Malinga,1,0,,
1,19,KL Rahul,SL Malinga,0,1,caught,CM Gautam
1,19,NV Ojha,SL Malinga,1,0,,
1,0,A Finch,Z Khan,0,0,,
1,0,S Dhawan,Z Khan,0,0,,
1,0,A Finch,Z Khan,4,0,,
1,0,A Finch,Z Khan,4,0,,
1,0,A Finch,Z Khan,0,0,,
1,0,A Finch,Z Khan,0,0,,
1,1,S Dhawan,SL Malinga,0,0,,
1,1,A Finch,SL Malinga,2,0,,
1,1,A Finch,SL Malinga,0,0,,
1,1,A Finch,SL Malinga,1,0,,
1,1,S Dhawan,SL Malinga,1,0,,
1,1,A Finch,SL Malinga,0,0,,
1,2,S Dhawan,Z Khan,1,0,,
1,2,A Finch,Z Khan,0,0,,
1,2,S Dhawan,Z Khan,4,0,,
1,2,S Dhawan,Z Khan,0,1,caught,Harbhajan Singh
1,2,KL Rahul,Z Khan,0,0,,
1,2,KL Rahul,Z Khan,0,0,,
1,3,A Finch,PP Ojha,0,0,,
1,3,A Finch,PP Ojha,4,0,,
1,3,A Finch,PP Ojha,1,0,,
1,3,KL Rahul,PP Ojha,4,0,,
1,3,KL Rahul,PP Ojha,0,0,,
1,3,KL Rahul,PP Ojha,1,0,,
1,4,KL Rahul,Z Khan,0,0,,
1,4,KL Rahul,Z Khan,2,0,,
1,4,KL Rahul,Z Khan,4,0,,
1,4,KL Rahul,Z Khan,1,0,,
1,4,A Finch,Z Khan,0,0,,
1,4,A Finch,Z Khan,0,1,caught,BR Dunk
1,5,KL Rahul,SL Malinga,1,0,,
1,5,D Warner,SL Malinga,0,0,,
1,5,D Warner,SL Malinga,1,0,,
1,5,KL Rahul,SL Malinga,2,0,,
1,5,KL Rahul,SL Malinga,0,0,,
1,5,KL Rahul,SL Malinga,2,0,,
1,6,D Warner,Harbhajan Singh,0,0,,
1,6,D Warner,Harbhajan Singh,1,0,,
1,6,KL Rahul,Harbhajan Singh,1,0,,
1,6,D Warner,Harbhajan Singh,1,0,,
1,6,KL Rahul,Harbhajan Singh,1,0,,
1,6,D Warner,Harbhajan Singh,0,0,,
1,7,KL Rahul,PP Ojha,1,0,,
1,7,D Warner,PP Ojha,0,0,,
1,7,D Warner,PP Ojha,0,0,,
1,7,D Warner,PP Ojha,6,0,,
1,7,D Warner,PP Ojha,1,0,,
1,7,KL Rahul,PP Ojha,1,0,,
1,7,D Warner,PP Ojha,1,0,,
1,8,D Warner,Harbhajan Singh,0,0,,
1,8,D Warner,Harbhajan Singh,0,0,,
1,8,D Warner,Harbhajan Singh,1,0,,
1,8,KL Rahul,Harbhajan Singh,0,0,,
1,8,KL Rahul,Harbhajan Singh,1,0,,
1,8,D Warner,Harbhajan Singh,0,0,,
1,9,KL Rahul,K Pollard,1,0,,
1,9,D Warner,K Pollard,1,0,,
1,9,KL Rahul,K Pollard,1,0,,
1,9,D Warner,K Pollard,0,0,,
2,8,A Rayudu,A Mishra,1,0,,
2,8,K Pollard,A Mishra,1,0,,
2,9,K Pollard,DJG Sammy,2,0,,
2,9,K Pollard,DJG Sammy,1,0,,
2,9,A Rayudu,DJG Sammy,4,0,,
2,9,A Rayudu,DJG Sammy,1,0,,
2,9,K Pollard,DJG Sammy,0,0,,
2,9,K Pollard,DJG Sammy,4,0,,
2,10,A Rayudu,A Mishra,1,0,,
2,10,K Pollard,A Mishra,0,0,,
2,10,K Pollard,A Mishra,0,0,,
2,10,K Pollard,A Mishra,1,0,,
2,10,A Rayudu,A Mishra,0,0,,
2,10,A Rayudu,A Mishra,1,0,,
2,11,A Rayudu,K Sharma,1,0,,
2,11,K Pollard,K Sharma,0,0,,
2,11,K Pollard,K Sharma,0,0,,
2,11,K Pollard,K Sharma,1,0,,
2,11,A Rayudu,K Sharma,1,0,,
2,11,K Pollard,K Sharma,1,0,,
2,12,K Pollard,A Mishra,4,0,,
2,12,K Pollard,A Mishra,6,0,,
2,12,K Pollard,A Mishra,0,0,,
2,12,K Pollard,A Mishra,6,0,,
2,12,K Pollard,A Mishra,1,0,,
2,12,A Rayudu,A Mishra,2,0,,
2,13,K Pollard,K Sharma,1,0,,
2,13,A Rayudu,K Sharma,1,0,,
2,13,K Pollard,K Sharma,6,0,,
2,13,K Pollard,K Sharma,1,0,,
2,13,A Rayudu,K Sharma,4,0,,
2,13,A Rayudu,K Sharma,0,0,,
2,14,K Pollard,B Kumar,1,0,,
2,14,A Rayudu,B Kumar,4,0,,
2,14,A Rayudu,B Kumar,1,0,,
2,14,K Pollard,B Kumar,0,0,,
2,14,K Pollard,B Kumar,1,0,,
2,14,A Rayudu,B Kumar,0,0,,
2,15,K Pollard,IK Pathan,1,0,,
2,15,A Rayudu,IK Pathan,0,0,,
2,15,A Rayudu,IK Pathan,0,1,caught,D Warner
2,15,K Pollard,IK Pathan,2,0,,
2,15,K Pollard,IK Pathan,1,0,,
2,15,AP Tare,IK Pathan,0,0,,
2,15,AP Tare,IK Pathan,4,0,,
2,16,K Pollard,A Mishra,6,0,,
2,16,K Pollard,A Mishra,6,0,,
2,16,K Pollard,A Mishra,6,0,,
2,16,K Pollard,A Mishra,4,0,,
2,16,K Pollard,A Mishra,2,0,,
2,16,K Pollard,A Mishra,0,0,,
2,16,K Pollard,A Mishra,2,0,,
2,17,AP Tare,DW Steyn,1,0,,
2,17,K Pollard,DW Steyn,1,0,,
2,17,AP Tare,DW Steyn,2,0,,
2,17,AP Tare,DW Steyn,0,1,caught,NV Ojha
2,17,K Pollard,DW Steyn,0,0,,
2,17,K Pollard,DW Steyn,0,0,,
2,18,Harbhajan Singh,B Kumar,1,0,,
2,18,K Pollard,B Kumar,1,0,,
2,18,Harbhajan Singh,B Kumar,0,0,,
2,18,Harbhajan Singh,B Kumar,0,0,,
2,18,Harbhajan Singh,B Kumar,0,1,caught,S Dhawan
2,18,CM Gautam,B Kumar,4,0,,
2,18,CM Gautam,B Kumar,0,0,,
2,19,K Pollard,IK Pathan,0,1,bowled,
2,19,Z Khan,IK Pathan,1,0,,
2,19,CM Gautam,IK Pathan,0,0,,
2,19,CM Gautam,IK Pathan,0,0,,
2,19,Z Khan,IK Pathan,0,0,,
2,19,CM Gautam,IK Pathan,0,0,,
2,7,K Pollard,K Sharma,0,0,,
2,7,K Pollard,K Sharma,3,0,,
2,7,A Rayudu,K Sharma,1,0,,
2,7,K Pollard,K Sharma,0,0,,
2,7,K Pollard,K Sharma,1,0,,
2,7,A Rayudu,K Sharma,0,0,,
2,8,K Pollard,A Mishra,0,0,,
2,1,CJ Anderson,B Kumar,1,0,,
2,2,CJ Anderson,DW Steyn,0,0,,
2,2,CJ Anderson,DW Steyn,0,0,,
2,2,CJ Anderson,DW Steyn,0,0,,
2,2,CJ Anderson,DW Steyn,0,1,caught,NV Ojha
2,2,A Rayudu,DW Steyn,0,0,,
2,2,A Rayudu,DW Steyn,4,0,,
2,3,BR Dunk,B Kumar,0,0,,
2,3,BR Dunk,B Kumar,0,0,,
2,3,BR Dunk,B Kumar,0,0,,
2,3,BR Dunk,B Kumar,0,0,,
2,3,BR Dunk,B Kumar,0,0,,
2,3,BR Dunk,B Kumar,0,0,,
2,3,BR Dunk,B Kumar,0,0,,
2,4,A Rayudu,K Sharma,1,0,,
2,4,BR Dunk,K Sharma,4,0,,
2,4,BR Dunk,K Sharma,2,0,,
2,4,BR Dunk,K Sharma,0,0,,
2,4,BR Dunk,K Sharma,4,0,,
2,4,BR Dunk,K Sharma,0,0,,
2,5,A Rayudu,DJG Sammy,1,0,,
2,5,BR Dunk,DJG Sammy,4,0,,
2,5,BR Dunk,DJG Sammy,1,0,,
2,5,A Rayudu,DJG Sammy,1,0,,
2,5,BR Dunk,DJG Sammy,0,1,bowled,
2,5,K Pollard,DJG Sammy,1,0,,
2,6,K Pollard,DW Steyn,0,0,,
2,6,K Pollard,DW Steyn,0,0,,
2,6,K Pollard,DW Steyn,0,0,,
2,6,K Pollard,DW Steyn,1,0,,
2,6,A Rayudu,DW Steyn,4,0,,
2,6,A Rayudu,DW Steyn,0,0,,
2,6,A Rayudu,DW Steyn,0,0,,
2,8,A Rayudu,A Mishra,1,0,,
2,8,K Pollard,A Mishra,1,0,,
2,8,K Pollard,A Mishra,1,0,,
1,0,DR Smith,Shakib Al Hasan,4,0,,
1,0,DR Smith,Shakib Al Hasan,0,0,,
1,0,DR Smith,Shakib Al Hasan,0,0,,
1,1,DR Smith,S Narine,4,0,,
1,0,DR Smith,Shakib Al Hasan,1,0,,
1,0,BB McCullum,Shakib Al Hasan,4,0,,
1,0,BB McCullum,Shakib Al Hasan,0,0,,
2,11,R Uthappa,R Jadeja,0,0,,
2,11,R Uthappa,R Jadeja,1,0,,
2,11,YK Pathan,R Jadeja,1,0,,
2,12,YK Pathan,R Ashwin,0,0,,
2,12,YK Pathan,R Ashwin,0,0,,
2,12,YK Pathan,R Ashwin,0,0,,
2,12,YK Pathan,R Ashwin,0,0,,
2,12,YK Pathan,R Ashwin,6,0,,
2,12,YK Pathan,R Ashwin,4,0,,
2,13,R Uthappa,R Jadeja,1,0,,
2,13,YK Pathan,R Jadeja,2,0,,
2,13,YK Pathan,R Jadeja,1,0,,
2,13,R Uthappa,R Jadeja,0,1,caught,MS Dhoni
2,13,A Russell,R Jadeja,0,0,,
2,13,A Russell,R Jadeja,0,0,,
2,14,YK Pathan,MM Sharma,1,0,,
2,14,A Russell,MM Sharma,0,0,,
2,14,A Russell,MM Sharma,1,0,,
2,14,YK Pathan,MM Sharma,0,0,,
2,14,YK Pathan,MM Sharma,1,0,,
2,14,A Russell,MM Sharma,0,1,bowled,
2,15,YK Pathan,BW Hilfenhaus,6,0,,
2,15,YK Pathan,BW Hilfenhaus,6,0,,
2,15,YK Pathan,BW Hilfenhaus,0,0,,
2,15,YK Pathan,BW Hilfenhaus,0,0,,
2,15,YK Pathan,BW Hilfenhaus,6,0,,
2,15,YK Pathan,BW Hilfenhaus,1,0,,
2,16,YK Pathan,MM Sharma,1,0,,
2,16,PP Chawla,MM Sharma,1,0,,
2,16,YK Pathan,MM Sharma,1,0,,
2,16,PP Chawla,MM Sharma,0,1,caught,F du Plessis
2,16,YK Pathan,MM Sharma,0,1,lbw,
2,16,S Narine,MM Sharma,1,0,,
1,13,MS Dhoni,S Narine,1,0,,
1,14,MS Dhoni,A Russell,4,0,,
1,14,MS Dhoni,A Russell,0,0,,
1,14,BB McCullum,A Russell,0,1,caught,YK Pathan
1,14,MS Dhoni,A Russell,0,0,,
1,14,MS Dhoni,A Russell,1,0,,
1,14,R Jadeja,A Russell,6,0,,
1,15,MS Dhoni,S Narine,1,0,,
1,15,R Jadeja,S Narine,0,0,,
1,15,R Jadeja,S Narine,2,0,,
1,15,R Jadeja,S Narine,1,0,,
1,15,MS Dhoni,S Narine,1,0,,
1,15,R Jadeja,S Narine,0,0,,
1,15,R Jadeja,S Narine,0,0,,
1,16,R Jadeja,A Russell,1,0,,
1,16,MS Dhoni,A Russell,6,0,,
1,16,MS Dhoni,A Russell,0,0,,
1,16,R Jadeja,A Russell,2,0,,
1,16,R Jadeja,A Russell,4,0,,
1,16,R Jadeja,A Russell,1,0,,
2,0,R Uthappa,BW Hilfenhaus,0,0,,
2,0,R Uthappa,BW Hilfenhaus,0,0,,
2,0,R Uthappa,BW Hilfenhaus,1,0,,
2,0,G Gambhir,BW Hilfenhaus,0,0,,
2,0,G Gambhir,BW Hilfenhaus,1,0,,
2,0,R Uthappa,BW Hilfenhaus,0,0,,
2,0,R Uthappa,BW Hilfenhaus,0,0,,
2,1,G Gambhir,IC Pandey,0,0,,
2,1,G Gambhir,IC Pandey,4,0,,
2,1,G Gambhir,IC Pandey,0,0,,
2,1,R Uthappa,IC Pandey,4,0,,
2,1,R Uthappa,IC Pandey,4,0,,
2,1,R Uthappa,IC Pandey,0,0,,
2,2,G Gambhir,BW Hilfenhaus,1,0,,
2,2,R Uthappa,BW Hilfenhaus,0,1,run out,"MS Dhoni,BW Hilfenhaus"
2,2,R Uthappa,BW Hilfenhaus,2,0,,
2,2,R Uthappa,BW Hilfenhaus,0,0,,
2,2,R Uthappa,BW Hilfenhaus,1,0,,
2,2,JH Kallis,BW Hilfenhaus,0,0,,
2,3,R Uthappa,MM Sharma,0,0,,
2,3,R Uthappa,MM Sharma,4,0,,
2,3,R Uthappa,MM Sharma,6,0,,
2,3,R Uthappa,MM Sharma,1,0,,
2,3,JH Kallis,MM Sharma,0,0,,
